index,name,symbol_observed,symbol_prediction,symbol_calibration,unit,observed_value,sparse_prediction,exact_calibration_coefficient,exact_calibrated_value,exact_relative_error_percent,sympy_identity_passed,numeric_validation_passed,theorem_statement,calibration_definition,sparse_formula,proof_mode,physical_status
136,electron volt-kelvin relationship,O_136_electron_volt_kelvin_relationship,P_136_electron_volt_kelvin_relationship,C_136_electron_volt_kelvin_relationship,K,11604.518121550082,11616.0,0.9990115462766943,11604.518121550082,0.0,True,True,O_136_electron_volt_kelvin_relationship = P_136_electron_volt_kelvin_relationship * C_136_electron_volt_kelvin_relationship,C_136_electron_volt_kelvin_relationship := O_136_electron_volt_kelvin_relationship / P_136_electron_volt_kelvin_relationship,sign(1) * 1 * K^-1 * total_bits^2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
137,electron volt-kilogram relationship,O_137_electron_volt_kilogram_relationship,P_137_electron_volt_kilogram_relationship,C_137_electron_volt_kilogram_relationship,kg,1.7826619216278975e-36,3.771190459990763e-25,4.7270535406272316e-12,1.7826619216278975e-36,0.0,True,True,O_137_electron_volt_kilogram_relationship = P_137_electron_volt_kilogram_relationship * C_137_electron_volt_kilogram_relationship,C_137_electron_volt_kilogram_relationship := O_137_electron_volt_kilogram_relationship / P_137_electron_volt_kilogram_relationship,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
138,electron-deuteron mag. mom. ratio,O_138_electron_deuteron_mag_mom_ratio,P_138_electron_deuteron_mag_mom_ratio,C_138_electron_deuteron_mag_mom_ratio,,-2143.9234921,-2112.0,1.015115289820076,-2143.9234921,0.0,True,True,O_138_electron_deuteron_mag_mom_ratio = P_138_electron_deuteron_mag_mom_ratio * C_138_electron_deuteron_mag_mom_ratio,C_138_electron_deuteron_mag_mom_ratio := O_138_electron_deuteron_mag_mom_ratio / P_138_electron_deuteron_mag_mom_ratio,sign(-1) * 1 * checksum^1 * total_bits^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
139,electron-deuteron magn. moment ratio,O_139_electron_deuteron_magn_moment_ratio,P_139_electron_deuteron_magn_moment_ratio,C_139_electron_deuteron_magn_moment_ratio,,-2143.923493,-2112.0,1.015115290246212,-2143.923493,0.0,True,True,O_139_electron_deuteron_magn_moment_ratio = P_139_electron_deuteron_magn_moment_ratio * C_139_electron_deuteron_magn_moment_ratio,C_139_electron_deuteron_magn_moment_ratio := O_139_electron_deuteron_magn_moment_ratio / P_139_electron_deuteron_magn_moment_ratio,sign(-1) * 1 * checksum^1 * total_bits^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
140,electron-deuteron mass ratio,O_140_electron_deuteron_mass_ratio,P_140_electron_deuteron_mass_ratio,C_140_electron_deuteron_mass_ratio,,0.0002724437107629,0.0002725149543707262,0.9997385699144816,0.0002724437107629,0.0,True,True,O_140_electron_deuteron_mass_ratio = P_140_electron_deuteron_mass_ratio * C_140_electron_deuteron_mass_ratio,C_140_electron_deuteron_mass_ratio := O_140_electron_deuteron_mass_ratio / P_140_electron_deuteron_mass_ratio,sign(1) * 1 * dict^-1 * lnK^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
141,electron-helion mass ratio,O_141_electron_helion_mass_ratio,P_141_electron_helion_mass_ratio,C_141_electron_helion_mass_ratio,,0.0001819543074649,0.00018310835670139433,0.9936974518406262,0.0001819543074649,0.0,True,True,O_141_electron_helion_mass_ratio = P_141_electron_helion_mass_ratio * C_141_electron_helion_mass_ratio,C_141_electron_helion_mass_ratio := O_141_electron_helion_mass_ratio / P_141_electron_helion_mass_ratio,sign(1) * 1 * dict^-1 * checksum^-1 * U^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
142,electron-muon mag. mom. ratio,O_142_electron_muon_mag_mom_ratio,P_142_electron_muon_mag_mom_ratio,C_142_electron_muon_mag_mom_ratio,,206.7669881,207.34511513692635,0.9972117643738818,206.7669881,0.0,True,True,O_142_electron_muon_mag_mom_ratio = P_142_electron_muon_mag_mom_ratio * C_142_electron_muon_mag_mom_ratio,C_142_electron_muon_mag_mom_ratio := O_142_electron_muon_mag_mom_ratio / P_142_electron_muon_mag_mom_ratio,sign(1) * 1 * pi^1 * K^1 * bits^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
143,electron-muon magn. moment ratio,O_143_electron_muon_magn_moment_ratio,P_143_electron_muon_magn_moment_ratio,C_143_electron_muon_magn_moment_ratio,,206.7669894,207.34511513692635,0.997211770643622,206.7669894,0.0,True,True,O_143_electron_muon_magn_moment_ratio = P_143_electron_muon_magn_moment_ratio * C_143_electron_muon_magn_moment_ratio,C_143_electron_muon_magn_moment_ratio := O_143_electron_muon_magn_moment_ratio / P_143_electron_muon_magn_moment_ratio,sign(1) * 1 * pi^1 * K^1 * bits^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
144,electron-muon mass ratio,O_144_electron_muon_mass_ratio,P_144_electron_muon_mass_ratio,C_144_electron_muon_mass_ratio,,0.0048363317,0.004822877063390768,1.0027897531768666,0.004836331699999999,1.793428970118827e-14,True,True,O_144_electron_muon_mass_ratio = P_144_electron_muon_mass_ratio * C_144_electron_muon_mass_ratio,C_144_electron_muon_mass_ratio := O_144_electron_muon_mass_ratio / P_144_electron_muon_mass_ratio,sign(1) * 1 * pi^-1 * K^-1 * bits^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
145,electron-neutron mag. mom. ratio,O_145_electron_neutron_mag_mom_ratio,P_145_electron_neutron_mag_mom_ratio,C_145_electron_neutron_mag_mom_ratio,,960.92048,967.984732881666,0.9927021029963604,960.92048,0.0,True,True,O_145_electron_neutron_mag_mom_ratio = P_145_electron_neutron_mag_mom_ratio * C_145_electron_neutron_mag_mom_ratio,C_145_electron_neutron_mag_mom_ratio := O_145_electron_neutron_mag_mom_ratio / P_145_electron_neutron_mag_mom_ratio,sign(1) * 1 * bits^1 * total_bits^1 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
146,electron-neutron magn. moment ratio,O_146_electron_neutron_magn_moment_ratio,P_146_electron_neutron_magn_moment_ratio,C_146_electron_neutron_magn_moment_ratio,,960.9205,967.984732881666,0.9927021236578433,960.9205,0.0,True,True,O_146_electron_neutron_magn_moment_ratio = P_146_electron_neutron_magn_moment_ratio * C_146_electron_neutron_magn_moment_ratio,C_146_electron_neutron_magn_moment_ratio := O_146_electron_neutron_magn_moment_ratio / P_146_electron_neutron_magn_moment_ratio,sign(1) * 1 * bits^1 * total_bits^1 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
147,electron-neutron mass ratio,O_147_electron_neutron_mass_ratio,P_147_electron_neutron_mass_ratio,C_147_electron_neutron_mass_ratio,,0.00054386734416,0.0005526213301801921,0.9841591600936981,0.00054386734416,0.0,True,True,O_147_electron_neutron_mass_ratio = P_147_electron_neutron_mass_ratio * C_147_electron_neutron_mass_ratio,C_147_electron_neutron_mass_ratio := O_147_electron_neutron_mass_ratio / P_147_electron_neutron_mass_ratio,sign(1) * 1 * pi^-1 * words^-2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
148,electron-proton mag. mom. ratio,O_148_electron_proton_mag_mom_ratio,P_148_electron_proton_mag_mom_ratio,C_148_electron_proton_mag_mom_ratio,,-658.21068789,-651.8986469044033,1.009682549604252,-658.21068789,0.0,True,True,O_148_electron_proton_mag_mom_ratio = P_148_electron_proton_mag_mom_ratio * C_148_electron_proton_mag_mom_ratio,C_148_electron_proton_mag_mom_ratio := O_148_electron_proton_mag_mom_ratio / P_148_electron_proton_mag_mom_ratio,sign(-1) * 1 * pi^-1 * dict^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
149,electron-proton magn. moment ratio,O_149_electron_proton_magn_moment_ratio,P_149_electron_proton_magn_moment_ratio,C_149_electron_proton_magn_moment_ratio,,-658.2106862,-651.8986469044033,1.0096825470118245,-658.2106861999999,1.7272104525977235e-14,True,True,O_149_electron_proton_magn_moment_ratio = P_149_electron_proton_magn_moment_ratio * C_149_electron_proton_magn_moment_ratio,C_149_electron_proton_magn_moment_ratio := O_149_electron_proton_magn_moment_ratio / P_149_electron_proton_magn_moment_ratio,sign(-1) * 1 * pi^-1 * dict^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
150,electron-proton mass ratio,O_150_electron_proton_mass_ratio,P_150_electron_proton_mass_ratio,C_150_electron_proton_mass_ratio,,0.0005446170214889,0.0005526213301801921,0.9855157442281822,0.0005446170214889,0.0,True,True,O_150_electron_proton_mass_ratio = P_150_electron_proton_mass_ratio * C_150_electron_proton_mass_ratio,C_150_electron_proton_mass_ratio := O_150_electron_proton_mass_ratio / P_150_electron_proton_mass_ratio,sign(1) * 1 * pi^-1 * words^-2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
151,electron-tau mass ratio,O_151_electron_tau_mass_ratio,P_151_electron_tau_mass_ratio,C_151_electron_tau_mass_ratio,,0.000287585,0.00028593161690089366,1.005782442379149,0.000287585,0.0,True,True,O_151_electron_tau_mass_ratio = P_151_electron_tau_mass_ratio * C_151_electron_tau_mass_ratio,C_151_electron_tau_mass_ratio := O_151_electron_tau_mass_ratio / P_151_electron_tau_mass_ratio,sign(1) * 1 * entropy^-1 * lnK^-1 * lnDict^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
152,electron-triton mass ratio,O_152_electron_triton_mass_ratio,P_152_electron_triton_mass_ratio,C_152_electron_triton_mass_ratio,,0.0001819200062327,0.00018310835670139433,0.9935101243323796,0.0001819200062327,0.0,True,True,O_152_electron_triton_mass_ratio = P_152_electron_triton_mass_ratio * C_152_electron_triton_mass_ratio,C_152_electron_triton_mass_ratio := O_152_electron_triton_mass_ratio / P_152_electron_triton_mass_ratio,sign(1) * 1 * dict^-1 * checksum^-1 * U^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
153,elementary charge,O_153_elementary_charge,P_153_elementary_charge,C_153_elementary_charge,C,1.602176634e-19,1.636097905766929e-19,0.9792669670639127,1.602176634e-19,0.0,True,True,O_153_elementary_charge = P_153_elementary_charge * C_153_elementary_charge,C_153_elementary_charge := O_153_elementary_charge / P_153_elementary_charge,sign(1) * 1 * dict^-3 * entropy^-2 * f1^-2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
154,elementary charge over h,O_154_elementary_charge_over_h,P_154_elementary_charge_over_h,C_154_elementary_charge_over_h,A J^-1,241798926200000.0,236294844163338.12,1.0232932802920456,241798926200000.0,0.0,True,True,O_154_elementary_charge_over_h = P_154_elementary_charge_over_h * C_154_elementary_charge_over_h,C_154_elementary_charge_over_h := O_154_elementary_charge_over_h / P_154_elementary_charge_over_h,sign(1) * 1 * dict^3 * total_bits^1 * f1^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
155,elementary charge over h-bar,O_155_elementary_charge_over_h_bar,P_155_elementary_charge_over_h_bar,C_155_elementary_charge_over_h_bar,A J^-1,1519267447878626.0,1516844899853344.0,1.001597096727237,1519267447878625.8,1.6455298923772668e-14,True,True,O_155_elementary_charge_over_h_bar = P_155_elementary_charge_over_h_bar * C_155_elementary_charge_over_h_bar,C_155_elementary_charge_over_h_bar := O_155_elementary_charge_over_h_bar / P_155_elementary_charge_over_h_bar,sign(1) * 1 * dict^3 * total_bits^3 * f1^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
156,Faraday constant,O_156_Faraday_constant,P_156_Faraday_constant,C_156_Faraday_constant,C mol^-1,96485.33212331001,95325.09090909091,1.0121714147152043,96485.33212331001,0.0,True,True,O_156_Faraday_constant = P_156_Faraday_constant * C_156_Faraday_constant,C_156_Faraday_constant := O_156_Faraday_constant / P_156_Faraday_constant,sign(1) * 1 * K^1 * dict^1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
157,Faraday constant for conventional electric current,O_157_Faraday_constant_for_conventional_electric_current,P_157_Faraday_constant_for_conventional_electric_current,C_157_Faraday_constant_for_conventional_electric_current,C_90 mol^-1,96485.3251,95325.09090909091,1.0121713410377502,96485.3251,0.0,True,True,O_157_Faraday_constant_for_conventional_electric_current = P_157_Faraday_constant_for_conventional_electric_current * C_157_Faraday_constant_for_conventional_electric_current,C_157_Faraday_constant_for_conventional_electric_current := O_157_Faraday_constant_for_conventional_electric_current / P_157_Faraday_constant_for_conventional_electric_current,sign(1) * 1 * K^1 * dict^1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
158,Fermi coupling constant,O_158_Fermi_coupling_constant,P_158_Fermi_coupling_constant,C_158_Fermi_coupling_constant,GeV^-2,1.1663787e-05,1.1571395524887866e-05,1.0079844712691237,1.1663787e-05,0.0,True,True,O_158_Fermi_coupling_constant = P_158_Fermi_coupling_constant * C_158_Fermi_coupling_constant,C_158_Fermi_coupling_constant := O_158_Fermi_coupling_constant / P_158_Fermi_coupling_constant,sign(1) * 1 * pi^-1 * total_bits^-1 * f1^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
159,fine-structure constant,O_159_fine_structure_constant,P_159_fine_structure_constant,C_159_fine_structure_constant,,0.0072973525643,0.007286223671553381,1.0015273882944422,0.007297352564299999,1.1885978241365201e-14,True,True,O_159_fine_structure_constant = P_159_fine_structure_constant * C_159_fine_structure_constant,C_159_fine_structure_constant := O_159_fine_structure_constant / P_159_fine_structure_constant,sign(1) * 1 * K^-1 * lnDict^-1 * U^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
160,first radiation constant,O_160_first_radiation_constant,P_160_first_radiation_constant,C_160_first_radiation_constant,W m^2,3.7417718521927573e-16,3.658779409801552e-16,1.0226830953975732,3.7417718521927573e-16,0.0,True,True,O_160_first_radiation_constant = P_160_first_radiation_constant * C_160_first_radiation_constant,C_160_first_radiation_constant := O_160_first_radiation_constant / P_160_first_radiation_constant,sign(1) * 1 * dict^-2 * words^-2 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
161,first radiation constant for spectral radiance,O_161_first_radiation_constant_for_spectral_radiance,P_161_first_radiation_constant_for_spectral_radiance,C_161_first_radiation_constant_for_spectral_radiance,W m^2 sr^-1,1.1910429723971884e-16,1.1744508029092565e-16,1.0141275985735896,1.1910429723971884e-16,0.0,True,True,O_161_first_radiation_constant_for_spectral_radiance = P_161_first_radiation_constant_for_spectral_radiance * C_161_first_radiation_constant_for_spectral_radiance,C_161_first_radiation_constant_for_spectral_radiance := O_161_first_radiation_constant_for_spectral_radiance / P_161_first_radiation_constant_for_spectral_radiance,sign(1) * 1 * bits^-2 * dict^-2 * entropy^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
162,Hartree energy,O_162_Hartree_energy,P_162_Hartree_energy,C_162_Hartree_energy,J,4.359744722206e-18,4.287632120861194e-18,1.0168187473440053,4.359744722206e-18,0.0,True,True,O_162_Hartree_energy = P_162_Hartree_energy * C_162_Hartree_energy,C_162_Hartree_energy := O_162_Hartree_energy / P_162_Hartree_energy,sign(1) * 1 * dict^-3 * words^-1 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
163,Hartree energy in eV,O_163_Hartree_energy_in_eV,P_163_Hartree_energy_in_eV,C_163_Hartree_energy_in_eV,eV,27.211386245981,27.162443621016806,1.0018018491136904,27.211386245981,0.0,True,True,O_163_Hartree_energy_in_eV = P_163_Hartree_energy_in_eV * C_163_Hartree_energy_in_eV,C_163_Hartree_energy_in_eV := O_163_Hartree_energy_in_eV / P_163_Hartree_energy_in_eV,sign(1) * 1 * pi^-1 * bits^1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
164,hartree-atomic mass unit relationship,O_164_hartree_atomic_mass_unit_relationship,P_164_hartree_atomic_mass_unit_relationship,C_164_hartree_atomic_mass_unit_relationship,u,2.92126231797e-08,2.9802322387695312e-08,0.9802129780248674,2.92126231797e-08,0.0,True,True,O_164_hartree_atomic_mass_unit_relationship = P_164_hartree_atomic_mass_unit_relationship * C_164_hartree_atomic_mass_unit_relationship,C_164_hartree_atomic_mass_unit_relationship := O_164_hartree_atomic_mass_unit_relationship / P_164_hartree_atomic_mass_unit_relationship,sign(1) * 1 * dict^-2 * checksum^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
165,hartree-electron volt relationship,O_165_hartree_electron_volt_relationship,P_165_hartree_electron_volt_relationship,C_165_hartree_electron_volt_relationship,eV,27.211386245981,27.162443621016806,1.0018018491136904,27.211386245981,0.0,True,True,O_165_hartree_electron_volt_relationship = P_165_hartree_electron_volt_relationship * C_165_hartree_electron_volt_relationship,C_165_hartree_electron_volt_relationship := O_165_hartree_electron_volt_relationship / P_165_hartree_electron_volt_relationship,sign(1) * 1 * pi^-1 * bits^1 * bip_density^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
166,hartree-hertz relationship,O_166_hartree_hertz_relationship,P_166_hartree_hertz_relationship,C_166_hartree_hertz_relationship,Hz,6579683920499900.0,6585524894564352.0,0.9991130586919088,6579683920499900.0,0.0,True,True,O_166_hartree_hertz_relationship = P_166_hartree_hertz_relationship * C_166_hartree_hertz_relationship,C_166_hartree_hertz_relationship := O_166_hartree_hertz_relationship / P_166_hartree_hertz_relationship,sign(1) * 1 * bits^1 * dict^3 * total_bits^2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
167,hartree-inverse meter relationship,O_167_hartree_inverse_meter_relationship,P_167_hartree_inverse_meter_relationship,C_167_hartree_inverse_meter_relationship,m^-1,21947463.136314,22235703.58637182,0.9870370438723387,21947463.136314,0.0,True,True,O_167_hartree_inverse_meter_relationship = P_167_hartree_inverse_meter_relationship * C_167_hartree_inverse_meter_relationship,C_167_hartree_inverse_meter_relationship := O_167_hartree_inverse_meter_relationship / P_167_hartree_inverse_meter_relationship,sign(1) * 1 * dict^1 * f1^2,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
168,hartree-joule relationship,O_168_hartree_joule_relationship,P_168_hartree_joule_relationship,C_168_hartree_joule_relationship,J,4.359744722206e-18,4.287632120861194e-18,1.0168187473440053,4.359744722206e-18,0.0,True,True,O_168_hartree_joule_relationship = P_168_hartree_joule_relationship * C_168_hartree_joule_relationship,C_168_hartree_joule_relationship := O_168_hartree_joule_relationship / P_168_hartree_joule_relationship,sign(1) * 1 * dict^-3 * words^-1 * f1^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
169,hartree-kelvin relationship,O_169_hartree_kelvin_relationship,P_169_hartree_kelvin_relationship,C_169_hartree_kelvin_relationship,K,315775.02480398,313132.66286754614,1.0084384743266197,315775.02480397996,1.8433269366252223e-14,True,True,O_169_hartree_kelvin_relationship = P_169_hartree_kelvin_relationship * C_169_hartree_kelvin_relationship,C_169_hartree_kelvin_relationship := O_169_hartree_kelvin_relationship / P_169_hartree_kelvin_relationship,sign(1) * 1 * dict^2 * words^-1 * lnK^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
170,hartree-kilogram relationship,O_170_hartree_kilogram_relationship,P_170_hartree_kilogram_relationship,C_170_hartree_kilogram_relationship,kg,4.8508702095419e-35,3.771190459990763e-25,1.2862967969943852e-10,4.8508702095419e-35,0.0,True,True,O_170_hartree_kilogram_relationship = P_170_hartree_kilogram_relationship * C_170_hartree_kilogram_relationship,C_170_hartree_kilogram_relationship := O_170_hartree_kilogram_relationship / P_170_hartree_kilogram_relationship,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
171,helion g factor,O_171_helion_g_factor,P_171_helion_g_factor,C_171_helion_g_factor,,-4.2552506995,-4.255380879579957,0.9999694081249973,-4.2552506995,0.0,True,True,O_171_helion_g_factor = P_171_helion_g_factor * C_171_helion_g_factor,C_171_helion_g_factor := O_171_helion_g_factor / P_171_helion_g_factor,sign(-1) * 1 * lnK^-1 * lnDict^1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
172,helion mag. mom.,O_172_helion_mag_mom,P_172_helion_mag_mom,C_172_helion_mag_mom,J T^-1,-1.07461755198e-26,-1.0733807946412037e-26,1.0011522074411716,-1.07461755198e-26,0.0,True,True,O_172_helion_mag_mom = P_172_helion_mag_mom * C_172_helion_mag_mom,C_172_helion_mag_mom := O_172_helion_mag_mom / P_172_helion_mag_mom,sign(-1) * mu_B[J/T] * K^-2 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
173,helion mag. mom. to Bohr magneton ratio,O_173_helion_mag_mom_to_Bohr_magneton_ratio,P_173_helion_mag_mom_to_Bohr_magneton_ratio,C_173_helion_mag_mom_to_Bohr_magneton_ratio,,-0.00115874098083,-0.0011574074074074073,1.00115220743712,-0.0011587409808299998,1.871345176225486e-14,True,True,O_173_helion_mag_mom_to_Bohr_magneton_ratio = P_173_helion_mag_mom_to_Bohr_magneton_ratio * C_173_helion_mag_mom_to_Bohr_magneton_ratio,C_173_helion_mag_mom_to_Bohr_magneton_ratio := O_173_helion_mag_mom_to_Bohr_magneton_ratio / P_173_helion_mag_mom_to_Bohr_magneton_ratio,sign(-1) * 1 * K^-2 * words^-1,DEFINITIONAL_SYMBOLIC_IDENTITY,CALIBRATED_FIT_NOT_NO_FIT_PHYSICS
