name,unit,sector,split,observed,sparse_prediction,exact_calibration_coefficient,exact_prediction,exact_relative_error_percent,predicted_calibration_coefficient,predictive_prediction,predictive_relative_error_percent,predictive_log10_error,predictive_pass_1_percent,predictive_pass_10_percent,sparse_formula,status
reduced muon Compton wavelength,m,quantum_atomic,test,1.867594306e-15,1.8638117840377702e-15,1.0020294549023803,1.867594306e-15,0.0,0.01639918233978541,3.056498929347614e-17,98.36340316549047,1.7860582931674833,False,False,sign(1) * 1 * dict^-2 * entropy^-3 * lnDict^-1,EXACT_SYMBOLIC_OK
reduced neutron Compton wavelength,m,quantum_atomic,train,2.100194152e-16,2.0879125385053449e-16,1.0058822451937794,2.1001941519999997e-16,1.1737916356295339e-14,0.010428778587582508,2.177437757430958e-18,98.96322073111317,1.9843136954029448,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * total_bits^-2,EXACT_SYMBOLIC_OK
reduced Planck constant,J s,relativity_gravity,train,1.0545718176461565e-34,3.771190459990763e-25,2.796389704615289e-10,1.0545718176461565e-34,0.0,5.2222342961777545e-09,1.9694040157582126e-33,1767.4916044636916,1.2712586580680056,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
reduced Planck constant in eV s,eV s,relativity_gravity,train,6.582119569509067e-16,6.592631851131811e-16,0.9984054499234718,6.582119569509067e-16,0.0,0.00496358325556121,3.2723077066357363e-18,99.50284894218659,2.3035116321779796,False,False,sign(1) * 1 * dict^-3 * total_bits^-3 * f1^1,EXACT_SYMBOLIC_OK
reduced Planck constant times c in MeV fm,MeV fm,relativity_gravity,test,197.3269804593025,198.0,0.9966009114106187,197.3269804593025,0.0,0.43075496426874826,85.28948292521216,56.77758676148059,0.3642909887967416,False,False,sign(1) * 1 * K^1 * entropy^1 * bip_density^1,EXACT_SYMBOLIC_OK
reduced proton Compton wavelength,m,quantum_atomic,train,2.10308910051e-16,2.0879125385053449e-16,1.0072687728651313,2.10308910051e-16,0.0,0.010428778587582508,2.177437757430958e-18,98.96464788063287,1.9849119231627954,False,False,sign(1) * 1 * dict^-3 * checksum^-1 * total_bits^-2,EXACT_SYMBOLIC_OK
reduced tau Compton wavelength,m,quantum_atomic,train,1.110538e-16,1.0708852689353736e-16,1.0370279919006147,1.110538e-16,0.0,0.005882563729338539,6.299550841322175e-19,99.4327478356146,2.2462238383626625,False,False,sign(1) * 1 * bits^-2 * dict^-2 * total_bits^-3,EXACT_SYMBOLIC_OK
Rydberg constant,m^-1,quantum_atomic,train,10973731.568157,10845705.950919451,1.0118042677735233,10973731.568156999,1.697367151421749e-14,16.945867041794315,183789891.0186784,1574.8167191549528,1.2239672876625267,False,False,sign(1) * 1 * dict^2 * U^-1 * bip_density^-1,EXACT_SYMBOLIC_OK
Rydberg constant times c in Hz,Hz,quantum_atomic,train,3289841960250000.0,3377699720527872.0,0.9739888777726691,3289841960250000.0,0.0,4.011887972503578,1.3550952883514466e+16,311.902852697663,0.614794799741228,False,False,sign(1) * 1 * K^1 * dict^3 * entropy^2,EXACT_SYMBOLIC_OK
Rydberg constant times hc in eV,eV,quantum_atomic,train,13.60569312299,13.661483267707114,0.9959162454307586,13.60569312299,0.0,5.620389832828984,76.78286165918435,464.3436241365884,0.7515436228192542,False,False,sign(1) * 1 * lnK^1 * lnDict^1,EXACT_SYMBOLIC_OK
Rydberg constant times hc in J,J,quantum_atomic,train,2.179872361103e-18,2.208718528794109e-18,0.9869398624971657,2.179872361103e-18,0.0,0.0004668957430370216,1.0312412786609626e-21,99.95269258434291,3.325070776249097,False,False,sign(1) * 1 * pi^-1 * dict^-3 * entropy^-3,EXACT_SYMBOLIC_OK
"Sackur-Tetrode constant (1 K, 100 kPa)",,dimensionless_ratio,test,-1.15170753496,-1.160192846408667,0.9926862922186315,-1.15170753496,0.0,0.8899683075429083,-1.032534863941711,10.347476889818905,0.047437483487080524,False,False,sign(-1) * 1 * U^2 * bip_density^1,EXACT_SYMBOLIC_OK
"Sackur-Tetrode constant (1 K, 101.325 kPa)",,dimensionless_ratio,train,-1.16487052149,-1.1671178414818566,0.9980744703645321,-1.16487052149,0.0,0.8910641749640269,-1.0399768965058265,10.721674441930293,0.04925396365414419,False,False,sign(-1) * 1 * pi^-1 * bits^1 * U^-1,EXACT_SYMBOLIC_OK
second radiation constant,m K,general_dimensional,train,0.014387768775039337,0.014322690768253817,1.0045436997725152,0.014387768775039339,1.2056931850241416e-14,0.6121908059047417,0.00876821960414171,39.057822368168154,0.21508203129826223,False,False,sign(1) * 1 * bits^1 * entropy^-1 * U^-1,EXACT_SYMBOLIC_OK
shielded helion gyromag. ratio,s^-1 T^-1,electromagnetic_quantum,test,203789460.78,202397184.0,1.0068789335527515,203789460.78000003,1.462407441171272e-14,3.7460672342604857,758193459.2889906,272.04743385012193,0.570598313392924,False,False,sign(1) * 1 * bits^1 * total_bits^3,EXACT_SYMBOLIC_OK
shielded helion gyromag. ratio in MHz/T,MHz T^-1,electromagnetic_quantum,train,32.434100033,32.0,1.01356562603125,32.434100033,0.0,1.085998550772327,34.75195362471447,7.146347792465869,0.0299773721990222,False,True,sign(1) * 1 * entropy^1 * checksum^-1,EXACT_SYMBOLIC_OK
shielded helion gyromag. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,32.43409966,32.0,1.013565614375,32.43409966,0.0,1.085998550772327,34.75195362471447,7.14634902467481,0.029977377193513836,False,True,sign(1) * 1 * entropy^1 * checksum^-1,EXACT_SYMBOLIC_OK
shielded helion gyromagn. ratio,s^-1 T^-1,electromagnetic_quantum,test,203789460.78,202397184.0,1.0068789335527515,203789460.78000003,1.462407441171272e-14,3.7460672342604857,758193459.2889906,272.04743385012193,0.570598313392924,False,False,sign(1) * 1 * bits^1 * total_bits^3,EXACT_SYMBOLIC_OK
shielded helion gyromagn. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,32.4341015,32.0,1.013565671875,32.4341015,0.0,1.085998550772327,34.75195362471447,7.146342946218104,0.029977352555807472,False,True,sign(1) * 1 * entropy^1 * checksum^-1,EXACT_SYMBOLIC_OK
shielded helion mag. mom.,J T^-1,electromagnetic_quantum,train,-1.07455311035e-26,-1.0733807946412037e-26,1.0010921713101717,-1.07455311035e-26,0.0,0.2761817866232886,-2.964482255911329e-27,72.41195221196887,0.5592790303973109,False,False,sign(-1) * mu_B[J/T] * K^-2 * words^-1,EXACT_SYMBOLIC_OK
shielded helion mag. mom. to Bohr magneton ratio,,dimensionless_ratio,train,-0.00115867149457,-0.0011574074074074073,1.00109217130848,-0.0011586714945699998,1.8714574019754715e-14,0.21320751729254417,-0.00024676795982933353,78.7025087795991,0.6716715521155566,False,False,sign(-1) * 1 * K^-2 * words^-1,EXACT_SYMBOLIC_OK
shielded helion mag. mom. to nuclear magneton ratio,,dimensionless_ratio,train,-2.1274977624,-2.1818181818181817,0.9751031411000001,-2.1274977624,0.0,1.5660252101433505,-3.416782276676401,60.600980976918976,0.20574819369211197,False,False,sign(-1) * 1 * bits^-1 * words^1,EXACT_SYMBOLIC_OK
shielded helion magn. moment,J T^-1,electromagnetic_quantum,test,-1.074553024e-26,-3.771190459990763e-25,0.028493735211735552,-1.074553024e-26,0.0,0.042520270662784194,-1.6035203907971688e-26,49.22673474298173,0.1738466362145777,False,False,sign(-1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
shielded helion magn. moment to Bohr magneton ratio,,dimensionless_ratio,train,-0.001158671474,-0.0011574074074074073,1.001092153536,-0.0011586714739999998,1.871457435199625e-14,0.21320751729254417,-0.00024676795982933353,78.70250840150281,0.6716715444054873,False,False,sign(-1) * 1 * K^-2 * words^-1,EXACT_SYMBOLIC_OK
shielded helion magn. moment to nuclear magneton ratio,,dimensionless_ratio,train,-2.127497723,-2.1818181818181817,0.9751031230416667,-2.127497723,0.0,1.5660252101433505,-3.416782276676401,60.600983951154205,0.20574820173498898,False,False,sign(-1) * 1 * bits^-1 * words^1,EXACT_SYMBOLIC_OK
shielded helion to proton mag. mom. ratio,,dimensionless_ratio,train,-0.76176657721,-0.7734375,0.9849103220492929,-0.76176657721,0.0,1.2637582098182571,-0.9774379904063083,28.312007857605586,0.10826730097566199,False,False,sign(-1) * 1 * K^1 * bip_density^1,EXACT_SYMBOLIC_OK
shielded helion to proton magn. moment ratio,,dimensionless_ratio,test,-0.761766562,-0.7734375,0.9849103023838385,-0.761766562,0.0,1.2637582098182571,-0.9774379904063083,28.312010419578936,0.10826730964710976,False,False,sign(-1) * 1 * K^1 * bip_density^1,EXACT_SYMBOLIC_OK
shielded helion to shielded proton mag. mom. ratio,,dimensionless_ratio,train,-0.7617861334,-0.7734375,0.984935606820202,-0.7617861334,0.0,1.2637582098182571,-0.9774379904063083,28.308713896354615,0.1082561518433144,False,False,sign(-1) * 1 * K^1 * bip_density^1,EXACT_SYMBOLIC_OK
shielded helion to shielded proton magn. moment ratio,,dimensionless_ratio,train,-0.7617861313,-0.7734375,0.9849356041050504,-0.7617861313,0.0,1.2637582098182571,-0.9774379904063083,28.30871425006059,0.10825615304052501,False,False,sign(-1) * 1 * K^1 * bip_density^1,EXACT_SYMBOLIC_OK
shielded proton gyromag. ratio,s^-1 T^-1,electromagnetic_quantum,test,267515319.4,268435456.0,0.9965722240507603,267515319.4,0.0,3.9713190500416764,1066042840.1194242,298.497866406459,0.600426000486505,False,False,sign(1) * 1 * dict^2 * checksum^2,EXACT_SYMBOLIC_OK
shielded proton gyromag. ratio in MHz/T,MHz T^-1,electromagnetic_quantum,test,42.57638543,42.666666666666664,0.997884033515625,42.57638543,0.0,1.1525632045122483,49.17603005918926,15.500716095404007,0.06258467682832237,False,False,sign(1) * 1 * K^-1 * entropy^1,EXACT_SYMBOLIC_OK
shielded proton gyromag. ratio over 2 pi,MHz T^-1,electromagnetic_quantum,train,42.57638507,42.666666666666664,0.997884025078125,42.57638507,0.0,1.1525632045122483,49.17603005918926,15.500717072007772,0.06258468050045224,False,False,sign(1) * 1 * K^-1 * entropy^1,EXACT_SYMBOLIC_OK
shielded proton mag. mom.,J T^-1,electromagnetic_quantum,train,1.410570583e-26,1.4226153267441853e-26,0.9915333797423995,1.410570583e-26,0.0,0.424617257686544,6.0406701878496274e-27,57.175697121073256,0.3683096980250216,False,False,sign(1) * mu_B[J/T] * pi^1 * dict^-1,EXACT_SYMBOLIC_OK
shielded proton mag. mom. to Bohr magneton ratio,,dimensionless_ratio,train,0.0015209931551,0.0015339807878856412,0.9915333797605492,0.0015209931551,0.0,0.32779710935247663,0.0005028344680711478,66.94038586662224,0.480702219751951,False,False,sign(1) * 1 * pi^1 * dict^-1,EXACT_SYMBOLIC_OK
shielded proton mag. mom. to nuclear magneton ratio,,dimensionless_ratio,train,2.792775648,2.75,1.0155547810909091,2.792775648,0.0,0.999260304783706,2.7479658381551912,1.6044901378633358,0.0070247195218093,False,True,sign(1) * 1 * K^1 * bits^1 * words^-1,EXACT_SYMBOLIC_OK
shielded proton magn. moment,J T^-1,electromagnetic_quantum,train,1.41057047e-26,3.771190459990763e-25,0.03740385124975775,1.41057047e-26,0.0,0.039938930644656936,1.5061731422936296e-26,6.7775892326478,0.02848011136383389,False,True,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
shielded proton magn. moment to Bohr magneton ratio,,dimensionless_ratio,train,0.001520993132,0.0015339807878856412,0.9915333647016904,0.001520993132,0.0,0.32779710935247663,0.0005028344680711478,66.94038536453117,0.48070221315612727,False,False,sign(1) * 1 * pi^1 * dict^-1,EXACT_SYMBOLIC_OK
shielded proton magn. moment to nuclear magneton ratio,,dimensionless_ratio,train,2.792775604,2.75,1.0155547650909091,2.792775604,0.0,0.999260304783706,2.7479658381551912,1.604488587648404,0.007024712679527703,False,True,sign(1) * 1 * K^1 * bits^1 * words^-1,EXACT_SYMBOLIC_OK
shielding difference of d and p in HD,,dimensionless_ratio,test,1.9877e-08,1.9867901567291007e-08,1.0004579463351062,1.9877e-08,0.0,0.013412077616937912,2.664698379061894e-10,98.65940615834286,1.8727027799747151,False,False,sign(1) * 1 * entropy^-3 * U^-1,EXACT_SYMBOLIC_OK
shielding difference of t and p in HT,,dimensionless_ratio,train,2.3945e-08,2.415685263689465e-08,0.991230122562776,2.3945e-08,0.0,0.013965282598100042,3.37357273754892e-10,98.59111600018838,1.8511247629698475,False,False,sign(1) * 1 * pi^-2 * dict^-2,EXACT_SYMBOLIC_OK
speed of light in vacuum,m s^-1,relativity_gravity,train,299792458.0,298665674.66592115,1.0037727245869121,299792458.0,0.0,1.8800820420655695,561515971.5207961,87.30156697964566,0.2725414107322404,False,False,sign(1) * 1 * total_bits^1 * f1^3,EXACT_SYMBOLIC_OK
standard acceleration of gravity,m s^-2,general_dimensional,train,9.80665,9.869604401089358,0.9936213855661317,9.80665,0.0,2.122620003853381,20.94941973187164,113.62462953069235,0.3296513225729569,False,False,sign(1) * 1 * pi^2,EXACT_SYMBOLIC_OK
standard atmosphere,Pa,general_dimensional,train,101325.0,101376.0,0.9994969223484849,101325.0,0.0,3.1447735575676314,318804.5641719762,214.63564191658148,0.4978079179405655,False,False,sign(1) * 1 * K^2 * bits^1 * entropy^1,EXACT_SYMBOLIC_OK
standard-state pressure,Pa,general_dimensional,train,100000.0,98304.0,1.0172526041666667,100000.0,0.0,4.8253774200764665,474353.90190319694,374.35390190319697,0.6761024773169493,False,False,sign(1) * 1 * K^1 * dict^1 * checksum^1,EXACT_SYMBOLIC_OK
Stefan-Boltzmann constant,W m^-2 K^-4,thermodynamic_statistical,train,5.6703744191844314e-08,5.604697543617998e-08,1.011718183729864,5.670374419184432e-08,1.1670208016662165e-14,0.11338710317095532,6.355004186202138e-09,88.79261982294958,0.9504958956675232,False,False,sign(1) * 1 * entropy^-1 * total_bits^-2,EXACT_SYMBOLIC_OK
tau Compton wavelength,m,quantum_atomic,train,6.97771e-16,7.230206629459348e-16,0.9650775361757221,6.97771e-16,0.0,0.008731242412792642,6.3128686776389994e-18,99.09528073284228,2.0434861607265504,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * f1^1,EXACT_SYMBOLIC_OK
tau Compton wavelength over 2 pi,m,quantum_atomic,test,1.11056e-16,1.0708852689353736e-16,1.0370485356513208,1.11056e-16,0.0,0.005882563729338539,6.299550841322175e-19,99.43275907278111,2.246232441745856,False,False,sign(1) * 1 * bits^-2 * dict^-2 * total_bits^-3,EXACT_SYMBOLIC_OK
tau energy equivalent,MeV,lepton_particle,train,1776.86,1809.5461902971858,0.9819368024577378,1776.86,0.0,1.3008347671421507,2353.920597088206,32.476424540380556,0.12213859825015419,False,False,sign(1) * 1 * K^-1 * f1^2,EXACT_SYMBOLIC_OK
tau mass,kg,lepton_particle,train,3.16754e-27,3.771190459990763e-25,0.00839931059861601,3.16754e-27,0.0,2.342795481776011e-06,8.835127970583157e-31,99.97210728839862,3.5545092635657163,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
tau mass energy equivalent,J,lepton_particle,train,2.84684e-10,2.860155507806288e-10,0.995344481175955,2.84684e-10,0.0,4.529750590670834,1.2955791100895973e-09,355.09375661772265,0.6581008775079957,False,False,sign(1) * 1 * dict^-2 * checksum^-1 * f1^-1,EXACT_SYMBOLIC_OK
tau mass energy equivalent in MeV,MeV,lepton_particle,train,1776.82,1787.136925354836,0.9942271209281921,1776.82,0.0,1.297487089704456,2318.7870881820154,30.502081706757888,0.11561743938730493,False,False,sign(1) * m_e[MeV] * entropy^1 * lnK^1 * lnDict^1,EXACT_SYMBOLIC_OK
tau mass in u,u,lepton_particle,train,1.90754,1.909859317102744,0.998785608404779,1.90754,0.0,10.430507642581757,19.920802203296148,944.3189764459014,1.0188331696929895,False,False,sign(1) * 1 * pi^-1 * K^1,EXACT_SYMBOLIC_OK
tau molar mass,kg mol^-1,thermodynamic_statistical,test,0.00190754,0.001893969265275028,1.0071652349242328,0.00190754,0.0,0.8805796735442115,0.0016677908373186542,12.568499883690295,0.05833207008871555,False,False,sign(1) * 1 * K^-1 * total_bits^-1 * U^1,EXACT_SYMBOLIC_OK
tau-electron mass ratio,,dimensionless_ratio,train,3477.23,3497.339716533021,0.9942499962362946,3477.23,0.0,4.38151446356372,15323.644551985273,340.685389001742,0.6441286516419588,False,False,sign(1) * 1 * entropy^1 * lnK^1 * lnDict^1,EXACT_SYMBOLIC_OK
tau-muon mass ratio,,dimensionless_ratio,train,16.817,16.887201498422982,0.9958429169907437,16.817,0.0,1.4543604144248454,24.56007736972232,46.04315496058939,0.16448120641391628,False,False,sign(1) * 1 * pi^1 * lnK^1 * U^1,EXACT_SYMBOLIC_OK
tau-neutron mass ratio,,dimensionless_ratio,train,1.89115,1.909859317102744,0.9902038244727229,1.89115,0.0,1.431012454759814,2.7330324696130996,44.516958972746714,0.15991881426291737,False,False,sign(1) * 1 * pi^-1 * K^1,EXACT_SYMBOLIC_OK
tau-proton mass ratio,,dimensionless_ratio,train,1.89376,1.909859317102744,0.9915704172770345,1.89376,0.0,1.431012454759814,2.7330324696130996,44.317784176088814,0.15931985218591327,False,False,sign(1) * 1 * pi^-1 * K^1,EXACT_SYMBOLIC_OK
Thomson cross section,m^2,general_dimensional,train,6.6524587051e-29,3.771190459990763e-25,0.00017640208776716873,6.6524587051e-29,0.0,2.86064656418668e-06,1.078804303226616e-30,98.3783374673193,1.7900395172291172,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
triton g factor,,dimensionless_ratio,train,5.95792493,6.0,0.9929874883333333,5.95792493,0.0,2.799961906030683,16.7997714361841,181.97353329499063,0.45020834632160917,False,False,sign(1) * 1 * K^1,EXACT_SYMBOLIC_OK
triton mag. mom.,J T^-1,electromagnetic_quantum,train,1.5046095178e-26,1.4833917204952687e-26,1.0143035699954204,1.5046095178e-26,0.0,0.428306429716531,6.353462116763908e-27,57.77334888819677,0.37441335999908876,False,False,sign(1) * mu_B[J/T] * K^-1 * f1^-1,EXACT_SYMBOLIC_OK
triton mag. mom. to Bohr magneton ratio,,dimensionless_ratio,train,0.0016223936648,0.0015995148916018592,1.0143035699875407,0.0016223936648,0.0,0.3306450857487315,0.0005288717384900698,67.40176259531523,0.48680588171469463,False,False,sign(1) * 1 * K^-1 * f1^-1,EXACT_SYMBOLIC_OK
triton mag. mom. to nuclear magneton ratio,,dimensionless_ratio,train,2.978962465,3.0000473161956447,0.9929718271169194,2.978962465,0.0,2.426078980437711,7.278351734140821,144.32505678250703,0.38796800837480594,False,False,sign(1) * 1 * U^1,EXACT_SYMBOLIC_OK
triton mass,kg,nuclear_particle,train,5.0073567512e-27,3.771190459990763e-25,0.013277920604445591,5.0073567512e-27,0.0,6.545734398382808e-06,2.4685211116814625e-30,99.95070211222537,3.3071716881766955,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
triton mass energy equivalent,J,nuclear_particle,train,4.5003878119e-10,4.491618367036713e-10,1.0019524020401298,4.5003878119e-10,0.0,8.997577107412392,4.041368259448256e-09,798.0044450307156,0.9532784863861617,False,False,sign(1) * 1 * bits^-2 * total_bits^-3,EXACT_SYMBOLIC_OK
triton mass energy equivalent in MeV,MeV,nuclear_particle,train,2808.92113668,2790.691587731937,1.0065322692870116,2808.92113668,0.0,3.9751286491322237,11093.358081285516,294.9330558421193,0.5965234856459236,False,False,sign(1) * m_e[MeV] * dict^1 * checksum^1 * U^-1,EXACT_SYMBOLIC_OK
triton mass in u,u,nuclear_particle,train,3.01550071597,3.0000473161956447,1.0051510520153901,3.01550071597,0.0,49.40728262572603,148.22418564182908,4815.408736494019,1.6915596370457278,False,False,sign(1) * 1 * U^1,EXACT_SYMBOLIC_OK
triton molar mass,kg mol^-1,thermodynamic_statistical,train,0.00301550071913,0.003054848418570397,0.9871195902221522,0.00301550071913,0.0,1.5010879697185064,0.004585596210429627,52.06748853810965,0.18203637343667076,False,False,sign(1) * 1 * pi^-1 * f1^-1,EXACT_SYMBOLIC_OK
triton relative atomic mass,,dimensionless_ratio,train,3.01550071597,3.0000473161956447,1.0051510520153901,3.01550071597,0.0,2.426078980437711,7.278351734140821,141.36461635027615,0.38267360358174335,False,False,sign(1) * 1 * U^1,EXACT_SYMBOLIC_OK
triton to proton mag. mom. ratio,,dimensionless_ratio,train,1.0666399189,1.0492327570101552,1.0165903721300575,1.0666399189,0.0,1.2643066632357234,1.3265519659731277,24.36736544992323,0.09470643449961585,False,False,sign(1) * 1 * checksum^1 * lnDict^-1,EXACT_SYMBOLIC_OK
triton-electron mag. mom. ratio,,dimensionless_ratio,train,-0.001620514423,-0.0015995148916018592,1.0131286876467342,-0.001620514423,0.0,0.3520153973185156,-0.0005630538700841109,65.25462148977671,0.45910295282879793,False,False,sign(-1) * 1 * K^-1 * f1^-1,EXACT_SYMBOLIC_OK
triton-electron mass ratio,,dimensionless_ratio,train,5496.92153551,5461.247198186369,1.0065322692837413,5496.9215355100005,1.654552818150325e-14,4.804502143554465,26238.573870167224,377.33215219949165,0.6788206886141621,False,False,sign(1) * 1 * dict^1 * checksum^1 * U^-1,EXACT_SYMBOLIC_OK
triton-neutron mag. mom. ratio,,dimensionless_ratio,train,-1.55718553,-1.570821101497002,0.9913194624874805,-1.55718553,0.0,0.9475165042840193,-1.488378918946012,4.418652095616891,0.019626849277580162,False,True,sign(-1) * 1 * pi^1 * K^-1 * U^1,EXACT_SYMBOLIC_OK
triton-proton mag. mom. ratio,,dimensionless_ratio,train,1.066639908,1.0492327570101552,1.0165903617415142,1.066639908,0.0,1.2643066632357234,1.3265519659731277,24.36736672083413,0.09470643893767387,False,False,sign(1) * 1 * checksum^1 * lnDict^-1,EXACT_SYMBOLIC_OK
triton-proton mass ratio,,dimensionless_ratio,test,2.99371703403,3.0000473161956447,0.9978899392248012,2.99371703403,0.0,2.426078980437711,7.278351734140821,143.12089791409076,0.3858222910469387,False,False,sign(1) * 1 * U^1,EXACT_SYMBOLIC_OK
unified atomic mass unit,kg,general_dimensional,test,1.66053906892e-27,3.771190459990763e-25,0.00440322250105625,1.66053906892e-27,0.0,1.0782662034340582e-06,4.06634721972098e-31,99.97551188468955,3.61104463838575,False,False,sign(1) * 1 * dict^-3 * entropy^-3 * total_bits^-3,EXACT_SYMBOLIC_OK
vacuum electric permittivity,F m^-1,relativity_gravity,train,8.8541878188e-12,8.93798596189465e-12,0.9906244937671747,8.8541878188e-12,0.0,0.00544659174759766,4.868156058019913e-14,99.4501860410411,2.259784238261453,False,False,sign(1) * 1 * dict^-2 * entropy^-1 * f1^-1,EXACT_SYMBOLIC_OK
vacuum mag. permeability,N A^-2,relativity_gravity,train,1.25663706127e-06,1.2715657552083333e-06,0.9882595973686887,1.25663706127e-06,0.0,0.027493568495275546,3.4959880187067086e-08,97.21798112879661,1.5556399283944031,False,False,sign(1) * 1 * K^-1 * dict^-1 * checksum^-2,EXACT_SYMBOLIC_OK
von Klitzing constant,ohm,electromagnetic_quantum,train,25812.807459304513,26674.75425873495,0.9676867951220889,25812.807459304513,0.0,6.460033270568221,172319.79999565912,567.5748086190622,0.8244999399242952,False,False,sign(1) * 1 * entropy^1 * f1^1,EXACT_SYMBOLIC_OK
W to Z mass ratio,,dimensionless_ratio,train,0.88145,0.888860850325181,0.9916625303921645,0.88145,0.0,0.7911350536831223,0.7032089765388378,20.221342499422782,0.09811327618608003,False,False,sign(1) * 1 * checksum^1 * U^-2,EXACT_SYMBOLIC_OK
weak mixing angle,,dimensionless_ratio,train,0.22305,0.22396993365350687,0.9958926020180456,0.22305,0.0,0.9186819116880554,0.2057571268094506,7.752913333579644,0.03504734077515414,False,True,sign(1) * 1 * checksum^-1 * lnK^1,EXACT_SYMBOLIC_OK
Wien displacement law constant,m K,general_dimensional,test,0.0028977685,0.0029296875,0.9891049813333334,0.0028977685,0.0,0.6808869476388982,0.0019947859794108348,31.16130638417683,0.16216738007635847,False,False,sign(1) * 1 * K^1 * dict^-1,EXACT_SYMBOLIC_OK
Wien frequency displacement law constant,Hz K^-1,general_dimensional,train,58789257576.468254,57982058496.0,1.0139215319601655,58789257576.468254,0.0,26.27513059450012,1523486159120.3452,2491.4362962293226,1.4135405372982088,False,False,sign(1) * 1 * dict^2 * words^3,EXACT_SYMBOLIC_OK
Wien wavelength displacement law constant,m K,general_dimensional,train,0.0028977719551851727,0.0029296875,0.9891061607032056,0.0028977719551851727,0.0,0.6808869476388982,0.0019947859794108348,31.161388464629386,0.16216789791170655,False,False,sign(1) * 1 * K^1 * dict^-1,EXACT_SYMBOLIC_OK
{220} lattice spacing of silicon,m,general_dimensional,train,1.920155714e-10,1.906740265305713e-10,1.0070358029032003,1.920155714e-10,0.0,7.010270195858209,1.3366764453115414e-09,596.1291917971719,0.8426898460443767,False,False,sign(1) * 1 * entropy^-3 * U^-1 * f1^-1,EXACT_SYMBOLIC_OK
